,Minute,Team1:TopLane,Team1:Jungle,Team1:MidLane,Team1:AD Carry,Team1:Support,Team2:TopLane,Team2:Jungle,Team2:MidLane,Team2:AD Carry,Team2:Support,Team1:Gold,Team2:Gold,Team1:Kills,Team2:Kills,Team1:TurretKills,Team2:TurretKills,Team1:InhibitorKills,Team2:InhibitorKills,Team1:DragonKills,Team2:DragonKills,Team1:ElderDragonKills,Team2:ElderDragonKills,Team1:BaronKills,Team2:BaronKills,Team1:AverageLevel,Team2:AverageLevel,Winner,MatchID,Elo
21179,29,8875,9736,10068,12058,7116,14922,15016,11588,9960,8458,47853,59944,21,35,5,5,0,1,1,4,0,0,0,1,13.4,15.2,Team2,EUW1_7147355895,Bronze4
21180,29,9127,9848,10323,13216,7309,16267,15263,12518,10735,9518,49823,64301,22,40,6,8,0,3,1,4,0,0,0,1,14.0,15.6,Team2,EUW1_7147355895,Bronze4
21181,0,500,500,500,500,500,500,500,500,500,500,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,Team1,EUW1_7142341673,Bronze4
21182,1,500,500,500,500,500,500,500,500,500,500,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,Team1,EUW1_7142341673,Bronze4
21183,2,612,611,612,542,524,563,611,584,584,524,2901,2866,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,Team1,EUW1_7142341673,Bronze4
21184,3,1369,1022,969,941,709,864,993,885,962,709,5010,4413,1,0,0,0,0,0,0,0,0,0,0,0,2.6,2.6,Team1,EUW1_7142341673,Bronze4
21185,4,1639,1395,1218,1225,910,1405,1499,1232,1253,887,6387,6276,1,1,0,0,0,0,0,0,0,0,0,0,3.6,3.4,Team1,EUW1_7142341673,Bronze4
21186,5,2023,1968,1599,1585,1085,1879,2021,1557,1641,1084,8260,8182,2,2,0,0,0,0,0,0,0,0,0,0,4.4,4.4,Team1,EUW1_7142341673,Bronze4
21187,6,2436,2295,1963,1736,1285,2051,2344,1900,2019,1292,9715,9606,2,2,0,0,0,0,0,0,0,0,0,0,5.0,5.2,Team1,EUW1_7142341673,Bronze4
21188,7,2921,2462,2274,2019,1462,2556,2939,2071,2190,1454,11138,11210,3,3,0,0,0,0,1,0,0,0,0,0,5.6,5.6,Team1,EUW1_7142341673,Bronze4
21189,8,3328,2990,2584,2644,1881,2757,3197,2405,2503,1696,13427,12558,4,3,0,0,0,0,1,0,0,0,0,0,6.0,6.0,Team1,EUW1_7142341673,Bronze4
21190,9,3586,3143,2856,2852,2058,3200,3420,2656,2754,1920,14495,13950,4,3,0,0,0,0,1,0,0,0,0,0,6.6,6.4,Team1,EUW1_7142341673,Bronze4
21191,10,3883,3530,3146,3129,2306,3520,3747,2876,3051,2154,15994,15348,4,3,0,0,0,0,1,0,0,0,0,0,7.0,7.0,Team1,EUW1_7142341673,Bronze4
21192,11,4118,4248,3696,3518,3111,3969,3961,3097,3620,2492,18691,17139,7,4,0,0,0,0,1,0,0,0,0,0,7.6,7.2,Team1,EUW1_7142341673,Bronze4
21193,12,4355,4540,4074,3693,3345,4344,4589,3324,4091,2827,20007,19175,7,5,0,0,0,0,1,0,0,0,0,0,8.0,8.0,Team1,EUW1_7142341673,Bronze4
21194,13,4707,4849,4412,3964,3586,4546,4897,3593,4381,3038,21518,20455,7,5,0,0,0,0,1,1,0,0,0,0,8.6,8.2,Team1,EUW1_7142341673,Bronze4
21195,14,5629,5256,4932,4398,3802,4819,5975,3936,4753,3257,24017,22740,9,7,0,0,0,0,1,1,0,0,0,0,9.0,8.8,Team1,EUW1_7142341673,Bronze4
21196,15,5941,5930,5329,5081,4283,5025,6502,4317,4917,3561,26564,24322,10,7,1,0,0,0,1,1,0,0,0,0,9.2,9.0,Team1,EUW1_7142341673,Bronze4
21197,16,6106,6081,5769,5302,4449,5948,6944,4716,5302,3782,27707,26692,10,9,1,0,0,0,1,1,0,0,0,0,9.6,9.8,Team1,EUW1_7142341673,Bronze4
21198,17,6800,6253,6004,6342,4975,6070,7806,5093,5445,3955,30374,28369,12,10,2,0,0,0,1,1,0,0,0,0,10.2,10.0,Team1,EUW1_7142341673,Bronze4
21199,18,6922,6998,6343,7530,5309,7018,8334,5502,5791,4162,33102,30807,14,11,2,1,0,0,2,1,0,0,0,0,10.6,10.4,Team1,EUW1_7142341673,Bronze4
21200,19,7158,7327,6773,8106,5532,7732,9108,6304,6272,4415,34896,33831,15,13,3,2,0,0,2,1,0,0,0,0,11.0,11.2,Team1,EUW1_7142341673,Bronze4
21201,20,7686,7720,7022,8906,5759,8158,9513,6921,6807,4850,37093,36249,18,14,3,3,0,0,2,1,0,0,0,0,11.2,11.4,Team1,EUW1_7142341673,Bronze4
21202,21,8058,8583,7318,9170,6032,8419,9843,7190,6930,5002,39161,37384,20,14,3,3,0,0,2,1,0,0,0,0,12.0,11.6,Team1,EUW1_7142341673,Bronze4
21203,22,8181,8725,7817,9390,6204,8542,10664,7803,7813,5305,40317,40127,20,17,3,3,0,0,2,1,0,0,0,0,12.0,12.0,Team1,EUW1_7142341673,Bronze4
21204,23,8374,9497,8649,9658,6577,8807,11028,9151,8077,5500,42755,42563,23,19,3,3,0,0,2,1,0,0,0,0,12.2,12.4,Team1,EUW1_7142341673,Bronze4
21205,24,8672,9989,8799,9781,6730,9469,11306,9573,8234,5892,43971,44474,24,21,3,3,0,0,3,1,0,0,0,0,12.4,12.8,Team1,EUW1_7142341673,Bronze4
21206,25,9199,10112,8922,9978,6977,11004,11712,9960,8550,6293,45188,47519,25,25,3,3,0,0,3,1,0,0,0,0,12.6,13.2,Team1,EUW1_7142341673,Bronze4
21207,26,9837,10429,9134,10320,7130,11364,12289,10802,8925,6833,46850,50213,26,25,3,5,0,1,3,1,0,0,0,0,12.8,13.4,Team1,EUW1_7142341673,Bronze4
21208,27,10287,10804,9479,10589,7282,12047,12776,11273,9410,7321,48441,52827,26,25,3,5,0,1,3,1,0,0,0,1,13.0,14.2,Team1,EUW1_7142341673,Bronze4
21209,28,10541,10927,9693,10919,7434,12642,13390,11744,10434,7675,49514,55885,26,27,3,6,0,1,3,1,0,0,0,1,13.6,14.6,Team1,EUW1_7142341673,Bronze4
21210,29,11012,11306,10108,11313,7588,13150,13817,11923,10769,7844,51327,57503,26,27,3,6,0,1,3,2,0,0,0,1,13.8,15.0,Team1,EUW1_7142341673,Bronze4
21211,30,11330,11605,10529,11665,7762,13377,14099,12150,11454,8128,52891,59208,26,27,3,6,0,1,3,2,0,0,0,1,13.8,15.0,Team1,EUW1_7142341673,Bronze4
21212,31,11833,12168,12338,12016,8097,13499,14222,12433,11577,8294,56452,60025,29,27,3,6,0,1,3,2,0,0,0,1,14.8,15.2,Team1,EUW1_7142341673,Bronze4
21213,32,12305,12731,13224,12188,8300,14004,14459,12785,11918,8447,58748,61613,29,27,4,6,0,1,3,2,0,0,0,1,15.0,15.8,Team1,EUW1_7142341673,Bronze4
21214,33,12740,13097,13409,12428,8482,14300,14801,12956,12249,8604,60156,62910,29,27,4,6,0,1,3,2,0,0,0,1,15.2,15.8,Team1,EUW1_7142341673,Bronze4
21215,34,13008,13389,15200,12923,8805,14562,16164,13728,12789,8856,63325,66099,32,30,4,6,0,1,3,2,0,0,0,1,15.8,16.2,Team1,EUW1_7142341673,Bronze4
21216,35,13131,13792,15454,13195,8957,14956,16806,13968,13193,9028,64529,67951,32,31,4,6,0,1,4,2,0,0,0,1,15.8,16.2,Team1,EUW1_7142341673,Bronze4
21217,36,13766,14097,16346,13355,9332,15493,17343,14243,13498,9350,66896,69927,35,33,4,6,0,1,4,2,0,0,0,1,16.4,16.8,Team1,EUW1_7142341673,Bronze4
21218,37,14263,14787,17119,13951,9904,15747,17646,14366,13648,9537,70024,70944,36,33,4,6,0,1,4,2,0,0,1,1,16.8,17.0,Team1,EUW1_7142341673,Bronze4
21219,38,14665,15759,18355,14580,10539,15919,17868,14578,13771,9690,73898,71826,39,33,6,6,1,1,4,2,0,0,1,1,17.2,17.0,Team1,EUW1_7142341673,Bronze4
21220,38,15149,16035,18577,15051,10809,15952,17902,14612,13804,9732,75621,72002,41,33,8,6,1,1,4,2,0,0,1,1,17.4,17.0,Team1,EUW1_7142341673,Bronze4
21221,0,500,500,500,500,500,500,500,500,500,500,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,Team1,EUW1_7141728719,Bronze4
21222,1,500,500,500,500,500,500,500,500,500,500,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,Team1,EUW1_7141728719,Bronze4
21223,2,563,611,542,584,539,577,611,612,563,524,2839,2887,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,Team1,EUW1_7141728719,Bronze4
21224,3,818,1005,1307,874,729,892,918,755,867,748,4733,4180,1,0,0,0,0,0,0,0,0,0,0,0,2.4,2.4,Team1,EUW1_7141728719,Bronze4
21225,4,1057,1373,1514,1186,929,1353,1761,1260,1158,924,6059,6456,1,2,0,0,0,0,0,0,0,0,0,0,3.4,3.4,Team1,EUW1_7141728719,Bronze4
21226,5,1298,2261,2163,1518,1119,1643,1905,1408,1476,1139,8359,7571,3,2,0,0,0,0,0,0,0,0,0,0,4.4,4.0,Team1,EUW1_7141728719,Bronze4
21227,6,1641,2483,2377,1875,1305,1899,2156,1715,1826,1325,9681,8921,3,2,0,0,0,0,0,0,0,0,0,0,5.0,5.0,Team1,EUW1_7141728719,Bronze4
21228,7,1924,2715,2755,2508,2121,2035,2463,1929,2018,1500,12023,9945,5,2,0,0,0,0,0,0,0,0,0,0,5.6,5.4,Team1,EUW1_7141728719,Bronze4
21229,8,2185,3182,3693,2783,2276,2622,2793,2063,2317,1681,14119,11476,7,3,0,0,0,0,0,0,0,0,0,0,6.2,5.8,Team1,EUW1_7141728719,Bronze4
21230,9,2596,3386,3968,3150,2527,2942,3101,2430,2701,1915,15627,13089,7,3,0,0,0,0,0,0,0,0,0,0,6.6,6.4,Team1,EUW1_7141728719,Bronze4
21231,10,2823,3899,4153,3321,2764,3323,3763,3085,3010,2187,16960,15368,7,5,0,0,0,0,0,0,0,0,0,0,7.2,6.8,Team1,EUW1_7141728719,Bronze4
21232,11,3189,4281,4911,3650,3048,3667,3996,3352,3212,2404,19079,16631,8,5,0,0,0,0,0,0,0,0,0,0,7.6,7.4,Team1,EUW1_7141728719,Bronze4
21233,12,3388,4578,5174,3793,3200,4477,4233,3644,3681,3001,20133,19036,8,7,0,0,0,0,1,0,0,0,0,0,8.0,8.0,Team1,EUW1_7141728719,Bronze4
21234,13,3587,4700,5465,4210,3482,4934,4446,3801,3950,3222,21444,20353,8,7,0,0,0,0,1,0,0,0,0,0,8.2,8.0,Team1,EUW1_7141728719,Bronze4
21235,14,3731,5470,5961,4466,3888,5679,4603,3945,4220,3761,23516,22208,10,9,0,0,0,0,1,0,0,0,0,0,8.8,8.6,Team1,EUW1_7141728719,Bronze4
21236,15,3937,5987,6209,4719,4132,5948,4937,4284,4454,3928,24984,23551,10,9,0,0,0,0,1,0,0,0,0,0,9.2,9.2,Team1,EUW1_7141728719,Bronze4
21237,16,4208,6533,7073,5042,4335,7010,5279,4798,4959,4144,27191,26190,11,10,1,1,0,0,1,0,0,0,0,0,9.6,9.4,Team1,EUW1_7141728719,Bronze4
21238,17,4780,7134,7219,5415,5337,8153,5402,5116,5541,4482,29885,28694,13,13,1,1,0,0,1,0,0,0,0,0,10.0,10.2,Team1,EUW1_7141728719,Bronze4
21239,18,5398,7376,7900,5587,5589,8354,5697,5692,6118,4769,31850,30630,14,14,3,1,0,0,2,0,0,0,0,0,10.4,10.2,Team1,EUW1_7141728719,Bronze4
21240,19,5596,7588,9108,6391,5832,9005,6435,5815,6391,5296,34515,32942,15,17,5,1,0,0,2,0,0,0,0,0,10.6,11.0,Team1,EUW1_7141728719,Bronze4
21241,20,6032,8083,9398,6534,5984,9414,7019,6615,6757,5449,36031,35254,15,19,5,1,0,0,2,0,0,0,0,0,11.0,11.4,Team1,EUW1_7141728719,Bronze4
21242,21,6406,8955,9761,7460,6329,9928,7602,7169,7136,5776,38911,37611,18,20,5,2,0,0,2,0,0,0,0,0,11.4,11.6,Team1,EUW1_7141728719,Bronze4
21243,22,6786,9607,10358,7960,6556,10253,7849,7596,7307,6079,41267,39084,20,21,5,2,0,0,2,0,0,0,0,0,12.0,12.0,Team1,EUW1_7141728719,Bronze4
21244,23,7208,10108,10490,8286,6724,11385,8146,7846,7770,6511,42816,41658,21,24,5,2,0,0,2,0,0,0,0,0,12.4,12.4,Team1,EUW1_7141728719,Bronze4
21245,24,7568,10463,11297,8535,7336,11507,8393,8015,8088,6663,45199,42666,23,24,5,2,0,0,2,1,0,0,0,0,12.6,12.8,Team1,EUW1_7141728719,Bronze4
21246,25,7991,11451,11754,9709,8152,11948,8550,8457,8309,7416,49057,44680,25,26,7,2,0,0,2,1,0,0,0,0,13.2,12.8,Team1,EUW1_7141728719,Bronze4
21247,26,8354,11814,11877,9867,8420,12496,8889,8922,8593,7591,50332,46491,25,26,7,2,0,0,2,1,0,0,0,0,13.2,13.4,Team1,EUW1_7141728719,Bronze4
21248,27,9110,12410,11999,10206,8751,13454,9526,9167,8896,7767,52476,48810,26,28,7,2,0,0,2,1,0,0,0,0,13.8,13.8,Team1,EUW1_7141728719,Bronze4
21249,28,9533,12897,12632,10328,9208,13744,10098,9623,9213,7954,54598,50632,28,29,7,2,0,0,2,1,0,0,0,0,14.2,14.2,Team1,EUW1_7141728719,Bronze4
21250,29,10010,13090,12804,11121,9410,14041,10566,10245,9882,8132,56435,52866,29,31,7,3,0,0,2,1,0,0,0,0,14.4,14.4,Team1,EUW1_7141728719,Bronze4
21251,30,10207,13232,12926,11397,9834,14602,11008,11208,10317,8349,57596,55484,29,32,7,3,0,0,2,2,0,0,0,0,14.4,14.8,Team1,EUW1_7141728719,Bronze4
21252,31,10330,13398,13269,12045,9986,15487,11426,11330,10578,8951,59028,57772,30,34,7,3,0,0,2,2,0,0,0,0,14.6,15.2,Team1,EUW1_7141728719,Bronze4
21253,32,10598,13740,13433,12195,10305,16386,11999,12213,10931,9137,60271,60666,30,38,7,3,0,0,2,2,0,0,0,0,14.8,15.8,Team1,EUW1_7141728719,Bronze4
21254,33,10720,14164,13905,12513,10500,16669,12274,13421,11339,9450,61802,63153,31,38,7,5,0,1,2,2,0,0,0,0,15.2,15.8,Team1,EUW1_7141728719,Bronze4
21255,34,11352,15222,14572,13160,11422,16791,12691,13548,11461,9602,65728,64093,32,38,7,5,0,1,2,2,0,0,1,0,15.8,15.8,Team1,EUW1_7141728719,Bronze4
21256,35,11809,15840,15602,13540,11852,16913,12813,13685,11765,9754,68643,64930,35,38,7,5,0,1,2,2,0,0,1,0,16.2,15.8,Team1,EUW1_7141728719,Bronze4
21257,36,12226,16398,16152,15191,12697,17036,13435,13863,12027,9907,72664,66268,39,39,8,5,2,1,3,2,0,0,1,0,17.0,16.2,Team1,EUW1_7141728719,Bronze4
21258,36,12382,16568,16308,15458,13001,17454,13491,13919,12083,9976,73717,66923,39,40,10,5,2,1,3,2,0,0,1,0,17.0,16.2,Team1,EUW1_7141728719,Bronze4
21259,0,500,500,500,500,500,500,500,500,500,500,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,Team2,EUW1_7141705597,Bronze4
21260,1,500,500,500,500,500,500,500,500,500,500,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,Team2,EUW1_7141705597,Bronze4
21261,2,563,611,584,563,524,577,720,612,563,544,2845,3016,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,Team2,EUW1_7141705597,Bronze4
21262,3,748,937,869,1349,873,881,952,892,776,733,4776,4234,1,0,0,0,0,0,0,0,0,0,0,0,2.6,2.6,Team2,EUW1_7141705597,Bronze4
21263,4,990,1145,1095,1577,1013,1158,1455,1362,1018,954,5820,5947,1,1,0,0,0,0,0,0,0,0,0,0,3.4,3.4,Team2,EUW1_7141705597,Bronze4
21264,5,1301,1267,1432,1965,1199,1497,1848,1694,1329,1129,7164,7497,1,1,0,0,0,0,0,0,0,0,0,0,4.2,4.4,Team2,EUW1_7141705597,Bronze4
21265,6,1623,1519,1698,2392,1413,1861,2150,2072,1515,1345,8645,8943,1,1,0,0,0,0,0,0,0,0,0,0,5.2,5.0,Team2,EUW1_7141705597,Bronze4
21266,7,2191,1686,1956,2674,1597,2074,2668,2629,1789,1640,10104,10800,2,3,0,0,0,0,1,0,0,0,0,0,5.6,5.6,Team2,EUW1_7141705597,Bronze4
21267,8,2555,1913,2142,2971,1768,2454,3370,2989,2425,1953,11349,13191,2,5,0,0,0,0,1,0,0,0,0,0,6.0,6.4,Team2,EUW1_7141705597,Bronze4
21268,9,2706,2334,2489,3403,1956,2803,3787,3321,2604,2125,12888,14640,2,5,0,0,0,0,1,0,0,0,0,0,6.8,6.8,Team2,EUW1_7141705597,Bronze4
21269,10,2996,2528,2632,3911,2511,3023,4177,4002,2824,2391,14578,16417,3,7,0,0,0,0,1,0,0,0,0,0,7.2,7.2,Team2,EUW1_7141705597,Bronze4
21270,11,3544,2760,2971,4090,2663,3146,4744,4318,3197,2789,16028,18194,4,8,0,0,0,0,1,0,0,0,0,0,7.6,7.6,Team2,EUW1_7141705597,Bronze4
21271,12,3820,3209,3314,4296,2912,3915,5133,4875,3670,3158,17551,20751,4,10,0,0,0,0,1,0,0,0,0,0,7.8,8.2,Team2,EUW1_7141705597,Bronze4
21272,13,4207,3474,3592,5426,3084,4142,5556,5207,4077,3407,19783,22389,5,11,0,0,0,0,1,0,0,0,0,0,8.6,8.8,Team2,EUW1_7141705597,Bronze4
21273,14,4693,3812,3800,5885,3316,4419,6281,5584,4407,3635,21506,24326,5,12,0,0,0,0,1,0,0,0,0,0,8.8,9.0,Team2,EUW1_7141705597,Bronze4
21274,15,5175,4254,4021,6106,3550,4541,7098,6052,4896,4007,23106,26594,6,15,0,0,0,0,1,1,0,0,0,0,9.2,9.6,Team2,EUW1_7141705597,Bronze4
21275,16,6010,4815,4227,6426,3839,5174,7524,6438,5434,4355,25317,28925,6,16,2,0,0,0,1,1,0,0,0,0,10.0,10.0,Team2,EUW1_7141705597,Bronze4
21276,17,6858,4958,4432,6806,4072,5859,7875,6949,6031,4667,27126,31381,7,18,2,1,0,0,1,1,0,0,0,0,10.2,10.8,Team2,EUW1_7141705597,Bronze4
21277,17,7333,5096,4495,6944,4151,5971,8365,7088,6143,4821,28019,32388,8,19,2,1,0,0,1,1,0,0,0,0,10.2,11.0,Team2,EUW1_7141705597,Bronze4
21278,0,500,500,500,500,500,500,500,500,500,500,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,Team2,EUW1_7230624910,Bronze4
21279,1,500,500,500,500,500,500,500,500,500,500,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,Team2,EUW1_7230624910,Bronze4
21280,2,584,596,577,584,524,568,611,570,584,539,2865,2872,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,Team2,EUW1_7230624910,Bronze4
21281,3,748,1022,892,1299,1250,907,993,864,787,723,5211,4274,2,0,0,0,0,0,0,0,0,0,0,0,2.6,2.6,Team2,EUW1_7230624910,Bronze4
21282,4,1022,1335,1106,1554,1434,1173,1301,1043,1408,1033,6451,5958,2,1,0,0,0,0,0,0,0,0,0,0,3.6,3.6,Team2,EUW1_7230624910,Bronze4
21283,5,1242,1586,1361,1809,1627,2005,1734,1249,1691,1233,7625,7912,2,3,0,0,0,0,0,0,0,0,0,0,4.4,4.0,Team2,EUW1_7230624910,Bronze4
21284,6,1446,1769,1704,2023,1826,2334,1956,1442,2048,1425,8768,9205,2,3,0,0,0,0,0,0,0,0,0,0,4.8,4.8,Team2,EUW1_7230624910,Bronze4
21285,7,2103,2036,2001,2386,1966,2968,2183,1620,2191,1565,10492,10527,3,4,0,0,0,0,1,0,0,0,0,0,5.2,5.6,Team2,EUW1_7230624910,Bronze4
21286,8,2462,2294,2381,2823,2478,3271,2521,1756,2495,1741,12438,11784,4,4,0,0,0,0,1,0,0,0,0,0,6.0,6.0,Team2,EUW1_7230624910,Bronze4
21287,9,2683,2606,2625,3179,3012,3585,2807,2003,3101,2151,14105,13647,5,5,0,0,0,0,1,0,0,0,0,0,6.6,6.6,Team2,EUW1_7230624910,Bronze4
21288,10,3073,2858,3026,3490,3232,3866,3062,2195,3321,2390,15679,14834,5,5,0,0,0,0,1,0,0,0,0,0,7.0,6.8,Team2,EUW1_7230624910,Bronze4
21289,11,3542,3070,3282,3800,3449,4142,3629,2728,3659,2606,17143,16764,5,6,0,0,0,0,1,0,0,0,0,0,7.4,7.6,Team2,EUW1_7230624910,Bronze4
21290,12,3791,3257,3579,4076,3635,4467,3937,2871,3992,2802,18338,18069,5,6,0,0,0,0,2,0,0,0,0,0,7.8,8.0,Team2,EUW1_7230624910,Bronze4
21291,13,4140,4000,3785,4525,3811,4694,4245,3003,4282,3014,20261,19238,6,6,0,0,0,0,2,0,0,0,0,0,8.4,8.2,Team2,EUW1_7230624910,Bronze4
21292,14,4472,4203,4296,4652,4096,4869,4687,3531,4755,3396,21719,21238,6,8,0,0,0,0,2,0,0,0,0,0,8.6,8.8,Team2,EUW1_7230624910,Bronze4
21293,15,4898,4473,5123,4943,4298,5161,5378,3772,5046,3715,23735,23072,6,9,1,0,0,0,2,0,0,0,0,0,9.2,9.2,Team2,EUW1_7230624910,Bronze4
21294,16,5612,5119,5593,5583,5159,5373,5500,3937,5360,3873,27066,24043,8,9,2,0,0,0,2,0,0,0,0,0,9.8,9.2,Team2,EUW1_7230624910,Bronze4
21295,17,6139,5476,6414,5985,5511,5711,5847,4108,5747,4039,29525,25452,9,9,3,0,0,0,2,0,0,0,0,0,10.2,9.8,Team2,EUW1_7230624910,Bronze4
21296,18,6747,5599,6537,6471,5729,5950,6164,4244,6204,4240,31083,26802,11,10,3,0,0,0,2,1,0,0,0,0,10.6,9.8,Team2,EUW1_7230624910,Bronze4
21297,19,7157,6035,6938,6753,6743,6181,6412,4381,6430,4393,33626,27797,14,10,3,0,0,0,2,1,0,0,0,0,11.2,10.2,Team2,EUW1_7230624910,Bronze4
21298,20,7587,6693,7638,7645,7085,6362,6724,4635,7337,4564,36648,29622,15,12,4,0,0,0,2,1,0,0,0,0,11.4,10.8,Team2,EUW1_7230624910,Bronze4
21299,21,8606,7090,7849,7961,7950,6581,7273,4882,7736,4717,39456,31189,16,13,5,0,0,0,2,1,0,0,0,0,12.0,11.0,Team2,EUW1_7230624910,Bronze4
21300,22,9106,7450,8192,8516,8233,6736,8680,5018,8752,5094,41497,34280,18,15,6,0,0,0,2,1,0,0,0,0,12.2,11.6,Team2,EUW1_7230624910,Bronze4
21301,23,9382,7722,8350,8638,8428,7026,9610,5178,9204,5304,42520,36322,18,18,6,0,0,0,3,1,0,0,0,0,12.2,12.2,Team2,EUW1_7230624910,Bronze4
21302,24,9666,7870,9061,8806,8619,7191,10256,5476,9861,5461,44022,38245,18,20,7,0,0,0,3,1,0,0,0,0,12.6,12.2,Team2,EUW1_7230624910,Bronze4
21303,25,10236,8107,9945,8929,8977,7314,10648,5765,10868,5614,46194,40209,21,22,7,0,0,0,3,1,0,0,0,0,13.0,12.6,Team2,EUW1_7230624910,Bronze4
21304,26,10539,8577,10521,9184,9496,7555,11233,6025,11263,5871,48317,41947,23,23,7,0,0,0,3,1,0,0,0,0,13.2,13.2,Team2,EUW1_7230624910,Bronze4
21305,27,11038,8825,10645,9877,9650,8476,12732,6728,12620,6497,50035,47053,24,26,7,1,0,0,3,1,0,0,0,1,13.6,14.2,Team2,EUW1_7230624910,Bronze4
21306,28,11160,9071,10781,10014,9913,8822,13594,6921,13011,6789,50939,49137,24,28,7,1,0,0,3,2,0,0,0,1,13.8,14.6,Team2,EUW1_7230624910,Bronze4
21307,29,11546,9519,11973,10178,10606,9657,14116,7442,14186,7227,53822,52628,27,31,7,3,0,0,3,2,0,0,0,1,14.2,15.0,Team2,EUW1_7230624910,Bronze4
21308,30,11717,9641,12244,10300,10877,10156,15330,7698,14380,7746,54779,55310,27,33,7,4,0,0,3,2,0,0,0,1,14.4,15.6,Team2,EUW1_7230624910,Bronze4
21309,31,11904,10516,13487,10513,12376,10735,16678,8083,15896,8039,58796,59431,32,35,8,6,0,1,3,2,0,0,0,1,15.2,15.8,Team2,EUW1_7230624910,Bronze4
21310,32,12278,11151,13609,10749,12607,11011,16925,8337,16018,8201,60394,60492,32,35,8,6,0,1,3,2,0,0,0,1,15.4,16.0,Team2,EUW1_7230624910,Bronze4
21311,33,12891,11329,13959,10921,12729,11470,17261,8880,16403,8443,61829,62457,32,37,8,6,0,1,3,2,0,0,0,1,15.4,16.0,Team2,EUW1_7230624910,Bronze4
21312,34,13468,11926,14211,11432,13070,12003,18541,9053,16726,8846,64107,65169,35,41,8,6,0,1,3,3,0,0,0,1,16.0,16.6,Team2,EUW1_7230624910,Bronze4
21313,35,13695,12597,14333,12021,13192,12496,19098,9550,17482,9298,65838,67924,35,41,8,6,0,1,3,3,0,0,0,2,16.2,16.8,Team2,EUW1_7230624910,Bronze4
21314,36,13929,12719,14629,12144,13315,14159,19649,10201,18538,9927,66736,72474,35,46,9,7,1,2,3,3,0,0,0,2,16.2,17.2,Team2,EUW1_7230624910,Bronze4
21315,36,13979,12769,14679,12194,13365,14309,19883,10443,18964,10167,66986,73766,35,47,9,9,2,2,3,3,0,0,0,2,16.2,17.4,Team2,EUW1_7230624910,Bronze4
21316,0,500,500,500,500,500,500,500,500,500,500,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,Team2,EUW1_7228547006,Bronze4
21317,1,500,500,500,500,500,500,500,500,500,500,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,Team2,EUW1_7228547006,Bronze4
21318,2,521,596,626,521,524,521,521,598,598,539,2788,2777,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.0,Team2,EUW1_7228547006,Bronze4
21319,3,822,937,853,759,686,836,643,899,1018,772,4057,4168,0,0,0,0,0,0,0,0,0,0,0,0,2.2,2.0,Team2,EUW1_7228547006,Bronze4
21320,4,1113,1312,1515,987,1040,1183,985,1347,1259,1003,5967,5777,1,1,0,0,0,0,0,0,0,0,0,0,3.0,3.2,Team2,EUW1_7228547006,Bronze4
21321,5,1354,1435,1854,1165,1297,1564,1572,1630,1956,1309,7105,8031,1,3,0,0,0,0,0,0,0,0,0,0,3.8,4.0,Team2,EUW1_7228547006,Bronze4
21322,6,1746,2129,2368,1337,1481,1820,1800,2014,2375,1863,9061,9872,3,4,0,0,0,0,0,0,0,0,0,0,4.4,4.4,Team2,EUW1_7228547006,Bronze4
21323,7,2084,2718,2616,1801,1671,2172,1989,2294,2535,2070,10890,11060,4,4,0,0,0,0,0,0,0,0,0,0,5.2,5.2,Team2,EUW1_7228547006,Bronze4
21324,8,2422,2985,3297,2028,2047,2551,2181,2464,3005,2397,12779,12598,5,4,0,0,0,0,0,0,0,0,0,0,5.8,5.6,Team2,EUW1_7228547006,Bronze4
21325,9,2999,3673,4363,2256,2328,2788,2414,2629,3340,2617,15619,13788,8,4,0,0,0,0,0,0,0,0,0,0,6.6,6.2,Team2,EUW1_7228547006,Bronze4
21326,10,3310,3881,4632,2476,2880,3064,2760,2849,3462,2881,17179,15016,9,4,0,0,0,0,0,0,0,0,0,0,7.0,6.6,Team2,EUW1_7228547006,Bronze4
21327,11,3475,4224,4920,2756,3128,3687,3007,3123,3730,3130,18503,16677,9,5,0,0,0,0,1,0,0,0,0,0,7.2,7.4,Team2,EUW1_7228547006,Bronze4
